species	SeqCRZa_100	SeqCRZa_101	SeqCRZa_102	SeqCRZa_103	SeqCRZa_104	SeqCRZa_105	SeqCRZa_106	SeqCRZa_107	SeqCRZa_108	SeqCRZa_10	SeqCRZa_11	SeqCRZa_12	SeqCRZa_13	SeqCRZa_14	SeqCRZa_15	SeqCRZa_16	SeqCRZa_17	SeqCRZa_18	SeqCRZa_19	SeqCRZa_1	SeqCRZa_20	SeqCRZa_21	SeqCRZa_22	SeqCRZa_23	SeqCRZa_24	SeqCRZa_25	SeqCRZa_26	SeqCRZa_27	SeqCRZa_28	SeqCRZa_29	SeqCRZa_2	SeqCRZa_30	SeqCRZa_31	SeqCRZa_32	SeqCRZa_33	SeqCRZa_34	SeqCRZa_35	SeqCRZa_36	SeqCRZa_37	SeqCRZa_38	SeqCRZa_39	SeqCRZa_3	SeqCRZa_40	SeqCRZa_41	SeqCRZa_42	SeqCRZa_43	SeqCRZa_44	SeqCRZa_45	SeqCRZa_46	SeqCRZa_47	SeqCRZa_48	SeqCRZa_49	SeqCRZa_4	SeqCRZa_50	SeqCRZa_51	SeqCRZa_52	SeqCRZa_53	SeqCRZa_54	SeqCRZa_55	SeqCRZa_56	SeqCRZa_57	SeqCRZa_58	SeqCRZa_59	SeqCRZa_5	SeqCRZa_60	SeqCRZa_61	SeqCRZa_62	SeqCRZa_63	SeqCRZa_64	SeqCRZa_65	SeqCRZa_66	SeqCRZa_67	SeqCRZa_68	SeqCRZa_69	SeqCRZa_6	SeqCRZa_70	SeqCRZa_71	SeqCRZa_72	SeqCRZa_73	SeqCRZa_74	SeqCRZa_75	SeqCRZa_76	SeqCRZa_77	SeqCRZa_78	SeqCRZa_79	SeqCRZa_7	SeqCRZa_80	SeqCRZa_81	SeqCRZa_82	SeqCRZa_83	SeqCRZa_84	SeqCRZa_85	SeqCRZa_86	SeqCRZa_87	SeqCRZa_88	SeqCRZa_8	SeqCRZa_90	SeqCRZa_91	SeqCRZa_92	SeqCRZa_93	SeqCRZa_94	SeqCRZa_95	SeqCRZa_96	SeqCRZa_97	SeqCRZa_98	SeqCRZa_99	SeqCRZa_9
Fusobacterium_nucleatum	0	0	0	0	0	0	0.02309	0	0	0	0	0	0	0	0	0	0	0	0	0.00896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium_ulcerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13686	0	0	0	0.01484	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium_varium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63598	0	0.05918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingopyxis_unclassified	0	0	0	0	0	0	0.05189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderiales_bacterium_1_1_47	0	0.40544	0	0.01469	0.03084	0.3948	0.01388	0	0.04617	0.00265	0	0	0	0.28748	0	0.01446	0.82961	0.21526	0	0	0.33802	0	0.00019	0	0	0	0.11903	0.00396	0	0	0	0.09337	0	0.39267	0	0	0	0	0	0	0	0	0.00618	0.39953	0	0.01024	0	0	0	0	0	0	0	0	0	0	0.00511	0	0	0	0.00087	0.67553	0.45778	0.01317	0	0.08921	0	0	0	0	0	0.20293	0.00512	0	0	0.00641	0	0	0.00036	0.00579	0	0	0.13474	0	0.06916	0	0.0191	0	0	0.00514	0	0	0.16843	0.1271	0	0	0	0	0	0.10069	0	0	0	0	0	0.01873	0
Alicycliphilus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalobacter_formigenes	0	0.03488	0	0	0.3164	0.05141	0.28039	0	0	0	0	0	0.01936	0	0	0	0	0	0.0017	0	0	0	0	0.00246	0.03287	0.0009	0	0.02734	0.00383	0	0.00848	0	0.00152	0.00348	0	0.00673	0	0.00818	0	0.00635	0	0	0.22187	0	0	0	0	0.00129	0	0.02251	0	0	0	0	0	0.00935	0.00264	0	0	0	0.01036	0	0.07495	0.01654	0	0.14139	0.03047	0.00452	0.00133	0.00928	0.02719	0	0.00115	0	0	0.00183	0.00665	0.01963	0.00618	0	0	0	0.00102	0.00268	0.00118	0	0	0	0	0.01057	0	0	0	0	0.25308	0	0	0.00624	0	0	0	0	0	0.01201	0	0.00535	0
Parasutterella_excrementihominis	0	0.30412	0	0.01444	0.01002	0.05907	0.0318	0	0.04317	0	0	0.00671	0	0.65018	0	0.02872	0.48763	0.35509	0	0	0.882	0	0.00932	0	0	0	0.16572	0.01296	0	0.00076	0	0.23003	0	0.06861	0	0	0	0	0.00218	0	0	0	0.00925	0.4887	0	0.01633	0	0	0	0	0	0	0	0	0.00175	0.00596	0.00028	0	0	0	0.01684	2.05124	0.17166	0.13714	0	0.10184	0	0	0	0	0	0.17063	0.1996	0	0	0.03189	0	0	0.00763	0.00547	0	0	0.25117	0	0.37915	0	0.01757	0.00146	0	0.65661	0	0	0	0.33813	0	0	0	0	0	0	0	0	0	0	0	0.03895	0.02246
Sutterella_parvirubra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01446	0	0	0	0	0
Sutterella_wadsworthensis	0	0	0	0	0	0	0	0	0	0	0.4278	0	0	0	0.16843	2.03066	0	0	0	0.46452	0	0	1.60269	0	0	0.04993	0	0	0	0.35121	0.02397	0	3.36719	0	0.0826	0	4.08167	0.06322	0	0.01753	0.30702	0.05819	0	0	0.80828	0	0	0.11147	0.76759	0	0.34406	0.00922	0	0.19148	0.61236	1.33601	0.03006	0.01638	0.01061	0	0.76608	0	0	0	2.03006	0	0	0	0.02541	0.01525	0	0	0.49179	0.61086	0.21714	0.31282	0	0.08781	0.96902	0	0.12026	0	0	0	0	0.01375	0	0.65802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46855
Neisseria_unclassified	0	0	0	0	0	0.01364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bilophila_unclassified	0.02055	0.86321	0	0.05383	0.8416	0.32382	0.3252	0.54547	0.13815	0.33908	0.86642	0.01423	0.4907	0.39049	0.29878	0.09729	0.74964	0.67794	1.05402	0.04774	0.48799	0.09769	0.24428	0.33621	0.04692	0.19845	0.04111	0.22289	0.94979	0.26991	0.27136	0.51999	0.56567	0.59993	0.20558	0.5762	0.03121	0.20497	0	1.44536	0.59317	0.04043	1.2296	0	0.03956	0.3619	1.04367	0	0.33468	0.98809	0.06315	0.20073	0	0	0.29176	0.49144	0.54601	0.4023	0.26543	0	1.70674	1.11496	0.97097	1.5084	0.02711	0.40103	1.07784	0.48453	0.49814	0.26818	0.28981	0.6827	0.22444	0.27071	0	0.1031	0.02488	1.16962	0.91111	0.43963	0.38107	0.52199	0.82021	0.55274	0.10823	0.54593	1.1007	0.38867	0	0.52324	1.15565	0.63438	0.4268	3.50589	1.13693	0.23503	0.20509	2.05899	0.59535	0.6183	0	0.04776	0	0.20356	0.40257	0.3941	0.40309
Bilophila_wadsworthia	0	0	0	0	0.03564	0.03693	0.01517	0.03488	0.00437	0.46834	0.03639	0	0.03903	0	0.03548	0.00251	0.07651	0.02541	0.13524	0	0	0.01127	0	0.02546	0	0.0371	0.0323	0.01728	0.10265	0	0.00385	0.13948	0.04172	0.05225	0.02612	0.05681	0.00174	0.03595	0	0.10069	0.05833	0.00215	0.22001	0	0.0293	0.03066	0.19025	0	0.03037	0.00907	0	0.00278	0	0	0.05609	0.02506	0.03597	0.12049	0.00256	0	0.0359	0.32818	0.13117	0.10326	0	0.00844	0.01574	0.03422	0.11031	0.01468	0.06138	0.05057	0.30171	0.01291	0	0.01193	0	0.0566	0.11777	0.04272	0.12406	0.01564	0.16212	0.02893	0.23321	0.01112	0.15238	0.05827	0	0.14265	0.06059	0.03365	0.02218	0.23434	0.04082	0.00459	0.01259	0.12888	0.07929	0	0	0	0	0	0.04007	0.02233	0.04577
Desulfovibrio_desulfuricans	0.00187	0	0	0	0.13887	0	0	0	0	0	0	0	0.00356	0	0	0	0	0	0.03067	0	0	0.02655	0	0	0	0	0	0	0.01347	0	0	0	0	0.01151	0	0	0	0.13624	0	0	0.2129	0	0	0	0	0	0	0	0	0.21441	0	0.00743	0	0	0	0	0	0	0.00618	0.11913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00758	0	0	0	0	0	0	0.11177	0	0	0	0.00583	0.03221	0	0	0	0	0	0	0	0	0	0.08313	0	0	0.03032	0	0	0	0.05702	0	0
Desulfovibrio_piger	0.0539	0.64082	0	0	0	0	0	0	0	0	0	0.59091	0	0	0	0	0	0	0	0	0	0	0	0.08182	0.02204	0	0	0	0	0.36933	0	0	0	0	0.03722	0.06247	0.02807	0	0	0	0	0.11106	0	0	0.00119	0.47466	0.06922	0	0	0	0	0.05636	0.0853	0	0	0	0.1479	0.16949	0.07462	0	0	0	0	0	0.14478	0.25553	0.22003	0.0841	0.14926	0.13141	0	0.33529	0	0	0	0.11001	0.18009	0.51218	0	0	0	0.00822	0	0.13759	0	0	0	0	0	0	0	0	0	0	0	0.04258	0	0	0	0.19717	0	0.13845	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_hominis	0	0	0	0	0	0	0.03071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20893	0	0	0	0	0	0	0	0	0	0	0.00733	0.01174	0	0	0	0	0.001	0	0	0	0	0	0.06593	0	0	0	0	0	0	0	0	0	0	0	0.01038	0	0	0	0	0	0.00824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01549	0	0	0	0	0	0	0	0	0
Campylobacter_ureolyticus	0	0	0	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2145	0.00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01598	0.01062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00474	0	0	0.0085	0	0	0	0	0.02897	0	0	0	0	0	0	0	0	0.00331	0	3.39163	0	0	0	0	0	0.01767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124	0.00205	0	0	0	0	0	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_albertii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	0	0	0.00171	0.92436	0.66115	0	5.26678	0	0	4.51812	0.18321	1.28749	2.88161	1.8657	0.41474	1.87318	0.33194	0.20264	0.27503	0.58738	0.5882	0.25841	1.32574	0.58853	0.58064	0.32681	1.00203	0.05525	0.07546	0.04816	0.66506	0.62296	1.47225	0.313	0.10095	0.25414	2.3081	0.66817	0.03873	2.07057	1.59051	1.20158	1.96215	0.62562	1.3852	1.49519	0.3868	0.14399	0.04808	0.05722	0.20126	0.46578	2.47363	7.98244	0.1327	0.60559	1.72583	0.66459	2.27375	0.22036	0.52327	1.01185	0.09245	0.46881	0.39263	2.98829	0.05684	0.34867	0.5334	3.10254	0.10423	1.0141	0.0068	0.16332	0.08379	0.40029	4.21006	1.26353	3.49484	0.01852	2.09226	0.07715	0.22986	0.30301	0.44468	0.02051	1.0199	0.11954	0.34914	3.38489	4.38578	0.12638	0.02109	1.66712	0.13859	0.39508	0.02997	1.10208	0.00907	0	0.3405	0.02123	0	1.01598	0.02439	0.48384	1.19114
Escherichia_unclassified	0	0	0	0.28172	0.40564	0.00426	1.2049	0	0.0124	0	0.039	0.23768	0.5778	0.1043	0.15169	0.39715	0.14139	0.00753	0	0.22305	0.32831	0	0.14602	0.16104	0.1727	0.01263	0.14594	0.04808	0.06919	0	0	0.10389	0.25672	0.19342	0	0	0	0.22598	0.20086	0.47895	0	0.16045	0.11436	0.21169	0.17594	0.46633	0.15162	0.15394	0	0.06298	0.16599	0.04432	0.26941	0	0	0	0.00676	0.22865	0.18798	0.15003	0.34013	0.44153	0.04684	0.20278	0.011	0.64276	0.10515	0	0.26531	0.85984	0.0092	0.25353	0.01325	0.20754	0	0.19186	0.79141	0.27554	1.28941	0.00641	0.15487	0	0.06734	0	0.0804	0.01522	0	0.01966	0.20454	0.09812	1.58839	0	0.02438	0.26301	0.1194	0.04855	0.01677	0.06694	0.00149	0	0.12268	0.01891	0	0.03772	0.05089	0.20375	0
Klebsiella_pneumoniae	0	0	0	0	0	0.02164	0	0	0.0049	0	0	0	0	0.01056	0	0	0	0	0	0	0	0	0.03816	0.06342	0	0	1.95734	0	0.00896	0.24356	0	0	0	0	0	0	0.60885	1.33334	0.03216	0.0166	0.62791	0	1.05154	0.08269	0	0	0	0.04345	0	0	0	0.00584	0	0	0	0	0	0	0	0	0	0	0	0.05727	0	0	0	0	0	0	0	0	0	0	0	0	0.00717	0	0	0.14806	0	0.26045	0	0	0	0	0	0	0	0	0.26602	0	0	0	4.65728	0.02935	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_unclassified	0	0	0	0	0	0.00465	0	0	0.00045	0	0	0	0	0	0	0	0	0	0	0.01303	0	0	0.00536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42364	0	0	0	0	0	0.01607	0	0	0.01537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06028	0	0	0	0	0	0	0	0.00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0.04762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_flexneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_sonnei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_parainfluenzae	0	0.00646	0	0	0.00339	0.36422	0	0.25739	0.05959	0.02053	0.01076	0.06332	0	0.08013	0.04295	0.64704	0.14218	0.00261	0	0.52973	0.06926	0	0.26455	0.57837	0	0.11453	0.03318	0.02175	0.00291	0	0.03709	0.02277	0.25236	0.07458	0.09544	0.0472	1.60215	0.02396	0.78658	0.00994	0	0.01711	0.14735	0.16791	0.06196	0.0004	0.02654	0.01295	0.13674	0	0.36328	0.93777	0.88672	0.18926	0.00253	0.017	0.0422	0.43121	0.57885	0.06019	0.03896	0.4688	0	0.16753	0.38996	0	0	0.08735	1.51541	0.47695	0.00354	0	0	0.04104	1.63443	0	0.00097	0	0.0786	0.01032	0	0.13823	0	0	0.08967	0.07844	0.04411	0.03833	0	0	0.00586	0.0024	0	0	0	0.4519	0.04949	0.02078	0.02291	0.01453	0.00444	0.00743	0.00769	0.13255	0.03569	0	0.00642
Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyramidobacter_piscolens	0	0	0	0	0	1.06194	0	0	0.17391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05699	0	0	0	0	0	0	0	0	0.02141	0	0	0	0	0	0	0	0	0.00264	0	0.00797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00232	0	0	0	0	0	0	0	0	0
Synergistes_sp_3_1_syn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15979	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila	1.10122	0.26682	0	0.14004	13.42321	0	2.66284	0	9.37847	0	0	0	0	0	0	0	0	0	1.12681	0	0	1.01011	0	0.31433	0	5.20788	6.25507	2.08911	0	0	0	0	0	4.77905	0	0	0	0	0	0	14.86991	0	0	0.0701	0	0.51535	1.92678	0	0	8.45027	0	0.01913	0	0.25531	0.34198	2.45247	0.45091	0	0	0	0	4.40581	1.94876	0	0	0.15244	0	18.89985	0.00905	0.12357	0	2.32188	0	0	0	0.44995	0.97652	0	0.00538	7.71485	0	0	0	0	0	0	2.37981	0.00145	0.00549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_phage_Lc_Nu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00846	0	0	0	0	0	0	0	0	0
Shigella_phage_pSf_1	0	0	0	0	0	0	0	0	0	0	0	3.8535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_phage_PVL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0545	0	0	0	0	0	0	0	0	0	0	0	0
